<HTML>
<HEAD><TITLE>OMNIWeb Results</TITLE></HEAD>
<BODY>
<center><font size=5 color=red>OMNIWeb Plus Browser Results </font></center><br>
<B>Listing for omni_min data from 20110319 to 20110321</B><hr><pre>Selected parameters:
 1 BX, nT (GSE, GSM)
 2 BY, nT (GSM)
 3 BZ, nT (GSM)
 4 Vx Velocity,km/s
 5 Vy Velocity, km/s
 6 Vz Velocity, km/s
 7 Proton Density, n/cc
 8 Temperature, K
 9 AE-index, nT
10 AL-index, nT
11 AU-index, nT

YYYY DOY HR MN      1       2       3       4       5       6      7        8     9    10    11 
2011  78 13  6   -2.14    0.87   -1.29  -365.7     1.3   -23.6   8.85   22208.    90   -54    36
2011  78 13  7   -1.59    2.00   -1.38 99999.9 99999.9 99999.9 999.99 9999999.   151  -113    38
2011  78 13  8   -1.18    2.49   -1.75 99999.9 99999.9 99999.9 999.99 9999999.   186  -145    41
2011  78 13  9   -1.63    1.51   -1.62  -368.2    -2.7   -22.1   9.17   24478.   203  -155    48
2011  78 13 10   -1.53    1.49   -1.72  -367.6    -0.6   -23.0   8.91   22801.   253  -201    52
2011  78 13 11   -1.31    1.97   -1.78 99999.9 99999.9 99999.9 999.99 9999999.   333  -279    54
2011  78 13 12   -1.37    1.77   -1.89  -358.3     9.8   -23.3   8.41   20773.   357  -297    60
2011  78 13 13   -1.36    2.10   -1.78  -363.2     5.6   -24.4   8.93   22185.   320  -256    64
2011  78 13 14   -1.41    2.13   -1.82  -367.0     2.2   -25.0   9.32   23213.   327  -253    74
2011  78 13 15   -1.43    2.48   -1.04  -365.4     8.0   -23.2   8.69   22165.   336  -240    96
2011  78 13 16   -1.02    2.67   -0.20  -365.0     7.2   -23.9   8.62   22185.   370  -246   124
2011  78 13 17   -1.13    2.60   -0.67  -364.3     3.8   -23.7   9.45   25594.   355  -259    96
2011  78 13 18   -1.11    2.36   -1.11  -363.0    12.7   -18.1   8.39   22120.   405  -300   105
2011  78 13 19   -1.00    2.77   -1.04  -364.1    13.8   -17.8   8.36   21297.   430  -327   103
2011  78 13 20   -1.00    2.75   -1.02  -365.1    14.8   -17.3   8.32   20953.   441  -342    99
2011  78 13 21   -0.97    2.79   -0.97 99999.9 99999.9 99999.9 999.99 9999999.   472  -370   102
2011  78 13 22   -0.93    2.76   -1.17 99999.9 99999.9 99999.9 999.99 9999999.   484  -384   100
2011  78 13 23   -0.98    2.69   -1.07  -364.5    10.6   -21.2   8.48   24755.   499  -406    93
2011  78 13 24   -0.90    2.71   -1.39  -362.1     9.0   -22.7   8.34   21107.   493  -401    92
2011  78 13 25   -0.89    2.57   -0.89  -360.7     7.4   -24.5   8.09   18146.   484  -398    86
2011  78 13 26   -0.83    2.56   -0.78  -361.3    15.4   -15.0   9.38   25425.   485  -405    80
2011  78 13 27   -1.33    2.55   -1.10  -362.4    14.4   -15.9   9.13   24842.   473  -399    74
2011  78 13 28   -1.27    2.31   -1.48  -366.6    10.2   -19.5   8.12   22489.   470  -399    71
2011  78 13 29   -1.19    2.43   -1.24  -364.9     7.6   -23.7   8.86   24147.   450  -383    67
2011  78 13 30   -1.02    2.29   -1.74  -364.8     7.7   -23.8   8.83   24017.   437  -373    64
2011  78 13 31   -1.01    2.39   -1.65  -363.8     7.0   -25.8   8.71   24134.   414  -352    62
2011  78 13 32 9999.99 9999.99 9999.99  -363.8     7.0   -25.9   8.71   24152.   382  -322    60
2011  78 13 33 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   362  -303    59
2011  78 13 34 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   345  -285    60
2011  78 13 35 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   328  -270    58
2011  78 13 36 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   320  -264    56
2011  78 13 37 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   303  -250    53
2011  78 13 38 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   284  -235    49
2011  78 13 39 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   266  -220    46
2011  78 13 40 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   258  -210    48
2011  78 13 41 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   246  -203    43
2011  78 13 42 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   240  -200    40
2011  78 13 43 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   228  -192    36
2011  78 13 44 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   222  -187    35
2011  78 13 45 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   214  -181    33
2011  78 13 46 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   195  -166    29
2011  78 13 47 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   186  -162    24
2011  78 13 48 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   171  -148    23
2011  78 13 49 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   164  -136    28
2011  78 13 50 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   150  -120    30
2011  78 13 51 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   142  -107    35
2011  78 13 52 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   128   -91    37
2011  78 13 53 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   125   -84    41
2011  78 13 54 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   119   -81    38
2011  78 13 55 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   117   -81    36
2011  78 13 56 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   112   -78    34
2011  78 13 57 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   106   -71    35
2011  78 13 58 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    99   -64    35
2011  78 13 59 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    90   -60    30
2011  78 14  0 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    82   -56    26
2011  78 14  1 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    76   -52    24
2011  78 14  2 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    72   -48    24
2011  78 14  3 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    71   -47    24
2011  78 14  4 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    70   -47    23
2011  78 14  5 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    68   -48    20
2011  78 14  6 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    61   -44    17
2011  78 14  7 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    55   -38    17
2011  78 14  8 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    53   -35    18
2011  78 14  9 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    50   -32    18
2011  78 14 10 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    45   -29    16
2011  78 14 11 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    48   -30    18
2011  78 14 12 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    48   -30    18
2011  78 14 13 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    46   -29    17
2011  78 14 14 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    43   -29    14
2011  78 14 15 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    41   -30    11
2011  78 14 16 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    39   -26    13
2011  78 14 17 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    43   -25    18
2011  78 14 18 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    44   -21    23
2011  78 14 19 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    48   -23    25
2011  78 14 20 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    55   -25    30
2011  78 14 21 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    58   -29    29
2011  78 14 22 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    55   -27    28
2011  78 14 23 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    60   -28    32
2011  78 14 24 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    58   -29    29
2011  78 14 25 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    55   -28    27
2011  78 14 26 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    55   -27    28
2011  78 14 27 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    55   -27    28
2011  78 14 28 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    54   -26    28
2011  78 14 29 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    50   -26    24
2011  78 14 30 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    47   -24    23
2011  78 14 31 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    44   -24    20
2011  78 14 32 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    39   -22    17
2011  78 14 33 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    42   -24    18
2011  78 14 34 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    48   -26    22
2011  78 14 35 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    54   -27    27
2011  78 14 36 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    52   -26    26
2011  78 14 37 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    47   -27    20
2011  78 14 38 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    51   -28    23
2011  78 14 39 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    51   -26    25
2011  78 14 40 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    53   -28    25
2011  78 14 41 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    51   -27    24
2011  78 14 42 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    49   -26    23
2011  78 14 43 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    41   -23    18
2011  78 14 44 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    49   -31    18
2011  78 14 45 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    53   -35    18
2011  78 14 46 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    55   -36    19
2011  78 14 47 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    68   -47    21
2011  78 14 48 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    64   -40    24
2011  78 14 49 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    57   -34    23
2011  78 14 50 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    64   -43    21
2011  78 14 51 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    82   -56    26
2011  78 14 52 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    95   -68    27
2011  78 14 53 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   107   -79    28
2011  78 14 54 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   119   -87    32
2011  78 14 55 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   131  -101    30
2011  78 14 56 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   128  -105    23
2011  78 14 57 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   117   -94    23
2011  78 14 58 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   127  -100    27
2011  78 14 59 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   143  -113    30
2011  78 15  0 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   141  -111    30
2011  78 15  1 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   132  -103    29
2011  78 15  2 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   122   -97    25
2011  78 15  3 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   118   -96    22
2011  78 15  4 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   120   -93    27
2011  78 15  5 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   125   -88    37
2011  78 15  6 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   131   -85    46
2011  78 15  7 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   129   -82    47
2011  78 15  8 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   118   -72    46
2011  78 15  9 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   110   -66    44
2011  78 15 10 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   109   -66    43
2011  78 15 11 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    99   -62    37
2011  78 15 12 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   101   -65    36
2011  78 15 13 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   102   -68    34
2011  78 15 14 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    96   -65    31
2011  78 15 15 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    97   -66    31
2011  78 15 16 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    95   -67    28
2011  78 15 17 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    95   -65    30
2011  78 15 18 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    89   -63    26
2011  78 15 19 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    87   -57    30
2011  78 15 20 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    88   -54    34
2011  78 15 21 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    96   -61    35
2011  78 15 22 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    95   -58    37
2011  78 15 23 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    88   -57    31
2011  78 15 24 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    92   -68    24
2011  78 15 25 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    74   -55    19
2011  78 15 26 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    83   -63    20
2011  78 15 27 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    74   -54    20
2011  78 15 28 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    81   -57    24
2011  78 15 29 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    87   -55    32
2011  78 15 30 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    89   -48    41
2011  78 15 31 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   102   -54    48
2011  78 15 32 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   107   -57    50
2011  78 15 33 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   107   -59    48
2011  78 15 34 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   113   -61    52
2011  78 15 35 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.   108   -54    54
2011  78 15 36 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    94   -42    52
2011  78 15 37 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    76   -36    40
2011  78 15 38 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    69   -36    33
2011  78 15 39 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    58   -30    28
2011  78 15 40 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    62   -36    26
2011  78 15 41 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    59   -30    29
2011  78 15 42 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    66   -33    33
2011  78 15 43 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    65   -32    33
2011  78 15 44 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    59   -30    29
2011  78 15 45 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    55   -29    26
2011  78 15 46 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    56   -27    29
2011  78 15 47 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    73   -40    33
2011  78 15 48 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    74   -36    38
2011  78 15 49 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    67   -32    35
2011  78 15 50 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    57   -29    28
2011  78 15 51 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    74   -40    34
2011  78 15 52 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    83   -47    36
2011  78 15 53 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    67   -32    35
2011  78 15 54 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    58   -26    32
2011  78 15 55 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    67   -36    31
2011  78 15 56 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    65   -37    28
2011  78 15 57 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    73   -45    28
2011  78 15 58 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    75   -42    33
2011  78 15 59 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    70   -38    32
2011  78 16  0 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    56   -28    28
2011  78 16  1 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    49   -24    25
2011  78 16  2 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    56   -26    30
2011  78 16  3 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    60   -22    38
2011  78 16  4 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    63   -22    41
2011  78 16  5 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    66   -23    43
2011  78 16  6 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    58   -21    37
2011  78 16  7 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    52   -22    30
2011  78 16  8 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    57   -30    27
2011  78 16  9 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    48   -24    24
2011  78 16 10 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    48   -25    23
2011  78 16 11 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    50   -24    26
2011  78 16 12 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    55   -27    28
2011  78 16 13 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    56   -27    29
2011  78 16 14 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    55   -24    31
2011  78 16 15 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    60   -24    36
2011  78 16 16 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    62   -23    39
2011  78 16 17 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    56   -20    36
2011  78 16 18 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    55   -23    32
2011  78 16 19 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    48   -23    25
2011  78 16 20 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    44   -22    22
2011  78 16 21 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    42   -20    22
2011  78 16 22 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    47   -22    25
2011  78 16 23 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    44   -21    23
2011  78 16 24 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    48   -21    27
2011  78 16 25 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    50   -22    28
2011  78 16 26 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    52   -21    31
2011  78 16 27 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    59   -27    32
2011  78 16 28 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    59   -22    37
2011  78 16 29 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    56   -23    33
2011  78 16 30 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    56   -23    33
2011  78 16 31 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    52   -20    32
2011  78 16 32 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    50   -20    30
2011  78 16 33 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    51   -21    30
2011  78 16 34 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    52   -22    30
2011  78 16 35 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    48   -21    27
2011  78 16 36 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    52   -24    28
2011  78 16 37 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    51   -22    29
2011  78 16 38 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    49   -22    27
2011  78 16 39 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    49   -21    28
2011  78 16 40 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    48   -23    25
2011  78 16 41 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    45   -22    23
2011  78 16 42 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    46   -23    23
2011  78 16 43 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    49   -25    24
2011  78 16 44 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    44   -24    20
2011  78 16 45 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    42   -27    15
2011  78 16 46 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    40   -27    13
2011  78 16 47 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    37   -24    13
2011  78 16 48 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    38   -25    13
2011  78 16 49 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    38   -25    13
2011  78 16 50 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    40   -25    15
2011  78 16 51 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    36   -25    11
2011  78 16 52 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    32   -24     8
2011  78 16 53 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    29   -22     7
2011  78 16 54 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    26   -21     5
2011  78 16 55 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    26   -18     8
2011  78 16 56 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    27   -19     8
2011  78 16 57 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    31   -26     5
2011  78 16 58 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    29   -23     6
2011  78 16 59 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    28   -21     7
2011  78 17  0 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    27   -19     8
2011  78 17  1 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    28   -22     6
2011  78 17  2 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    31   -22     9
2011  78 17  3 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    28   -20     8
2011  78 17  4 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    35   -25    10
2011  78 17  5 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    34   -24    10
2011  78 17  6 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    32   -22    10
2011  78 17  7 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    34   -22    12
2011  78 17  8 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    37   -23    14
2011  78 17  9 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    38   -25    13
2011  78 17 10 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    39   -22    17
2011  78 17 11 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    37   -19    18
2011  78 17 12 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    28   -18    10
2011  78 17 13 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    41   -26    15
2011  78 17 14 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    31   -20    11
2011  78 17 15 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999.    40   -23    17
